order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,store_location,order_status
O01333,2025/03/26,C0614,P204,Nike Shoes,Electronics,-1,abc,0.1,,UPI,Pune,Returned
O01334,2025/02/08,C0835,P204,Nike Shoes,Home & Living,3,abc,10%,,Debit Card,Kolkata,Returned
O01335,2025-03-15,C0787,P209,Office Chair,electronics,1,43674,10%,,Credit Card,Kolkata,completed
O01336,17-03-2025,C0454,P209,Office Chair,Home and Living,3,abc,0,,UPI,Pune,Completed
O01337,2025/01/21,C0621,P207,Microwave Oven,Fashon,3,29091,5%,,, ,Returned
O01338,2025/01/30,C0288,P207,Microwave Oven,electronics,2,35762,0.1,,Debit Card,Mumbai,completed
O01339,31/01/2025,C0840,P202,Samsung TV,Electronics,3,51970,ten,,Debit Card,Pune,Cancelled
O01340,2025-02-08,C0430,P210,Air Conditioner,Fashion,3,abc,0,,UPI,Lucknow,Returned
O01341,24-01-2025,C0753,P210,Air Conditioner,Home and Living,1,abc,0,,Debit Card, ,Returned
O01342,2025-03-06,C0716,P206,HP Laptop,Electronics,3,abc,,,Credit Card,Hyderabad,Completed
O01343,17/01/2025,C0322,P209,Office Chair,Electronics,2,29161,0.1,,Credit Card,Chennai,Cancelled
O01344,03-03-2025,C0324,,iPhone 15,Electronics,1,abc,ten,,Credit Card,Bangalore,Cancelled
O01345,2025-03-13,C0831,P206,HP Laptop,Home and Living,-1,13409,0.1,,Credit Card, ,Cancelled
O01346,2025-02-17,C0623,P210,Air Conditioner,Fashon,1,abc,,,Credit Card, ,completed
O01347,06/03/2025,C0854,P210,Air Conditioner,Fashion,-1,abc,0,,Credit Card,Kolkata,Completed
O01348,2025/01/21,,P205,Levi Jeans,Home & Living,2,79308,,,Credit Card, ,Returned
O01349,2025/01/25,C0086,P203,Sony Headphones,Electronic,2,28202,0,,Credit Card, ,Cancelled
O01350,2025/03/05,C0043,P201,iPhone 15,Electronic,2,63652,5%,,Cash,Hyderabad,Completed
O01351,2025-01-17,C0398,P207,Microwave Oven,Fashion,1,9951,5%,,,Pune,Completed
O01352,16/01/2025,C0440,P206,HP Laptop,Fashon,-1,13229,0,,Credit Card,Mumbai,completed
O01353,2025/02/11,C0885,P204,Nike Shoes,Home and Living,2,26646,0.05,,Cash, ,completed
O01354,2025/02/06,C0061,P207,Microwave Oven,Home & Living,2,29988,ten,,, ,Completed
O01355,2025-03-12,C0867,P201,iPhone 15,electronics,-1,abc,ten,,Debit Card,Mumbai,Completed
O01356,16/01/2025,C0145,P201,iPhone 15,Home & Living,2,56337,10%,,,Delhi,Cancelled
O01357,20/03/2025,C0262,P207,Microwave Oven,Home and Living,1,71925,,,,Chennai,Cancelled
O01358,2025-02-15,C0436,,Air Conditioner,Home & Living,3,abc,10%,,UPI,Kolkata,Completed
O01359,25-02-2025,C0424,P203,Sony Headphones,Home and Living,-1,abc,5%,,UPI, ,Completed
O01360,2025-01-19,C0499,P205,Levi Jeans,Home and Living,2,36937,0.1,,Cash,Jaipur,completed
O01361,2025-02-19,C0324,P204,Nike Shoes,Electronic,3,abc,ten,,Credit Card,Mumbai,Returned
O01362,2025/03/02,C0961,P205,Levi Jeans,Fashon,-1,abc,0,,UPI, ,Completed
O01363,16/01/2025,C0138,P207,Microwave Oven,Fashon,2,abc,0,,Cash,Jaipur,Completed
O01364,21/02/2025,C0787,P204,Nike Shoes,Fashion,3,79219,0.1,,UPI,Jaipur,completed
O01365,2025/01/09,C0860,P208,Refrigerator,Electronic,-1,39712,0.05,,Debit Card,Mumbai,completed
O01366,2025/01/20,C0331,P203,Sony Headphones,Electronics,3,24502,0.1,,Credit Card,Kolkata,Cancelled
O01367,27-02-2025,C0764,P209,Office Chair,Electronics,3,abc,0,,UPI,Bangalore,Completed
O01368,12-01-2025,C0641,P206,HP Laptop,electronics,2,44313,ten,,Cash,Delhi,Cancelled
O01369,20-01-2025,C0628,P210,Air Conditioner,Electronics,2,38769,0.05,,,Mumbai,completed
O01370,2025/01/14,C0944,P210,Air Conditioner,Electronics,3,34835,,,UPI,Delhi,Returned
O01371,03-03-2025,C0525,P204,Nike Shoes,Home and Living,3,abc,ten,,Debit Card,Mumbai,Completed
O01372,2025-03-04,C0438,P209,Office Chair,Electronics,2,30895,0.05,,,Jaipur,completed
O01373,08/03/2025,C0883,P205,Levi Jeans,electronics,2,abc,5%,,,Lucknow,Returned
O01374,2025/03/31,C0996,P205,Levi Jeans,Electronic,3,abc,0.05,,Debit Card,Lucknow,completed
O01375,11-02-2025,C0323,P205,Levi Jeans,Fashion,3,25337,,,,Kolkata,completed
O01376,2025/02/13,C0567,P201,iPhone 15,Electronic,3,7037,0.1,,,Lucknow,completed
O01377,18/02/2025,C0008,P205,Levi Jeans,Fashon,-1,abc,5%,,,Lucknow,Cancelled
O01378,22/03/2025,C0329,P209,Office Chair,Home and Living,-1,11358,0,,Debit Card,Jaipur,Cancelled
O01379,2025-01-17,C0619,P204,Nike Shoes,Home and Living,1,49682,5%,,UPI,Mumbai,Cancelled
O01380,2025-02-19,C0810,P205,Levi Jeans,Electronic,2,1497,0,,, ,Returned
O01381,27-01-2025,C0954,P205,Levi Jeans,Home and Living,3,abc,0.1,,Cash,Mumbai,Completed
O01382,16/03/2025,C0700,P206,HP Laptop,Fashon,2,30764,0.1,,Cash,Delhi,Completed
O01383,08/02/2025,C0026,P201,iPhone 15,Home & Living,2,40655,0.1,,UPI,Kolkata,Returned
O01384,2025-01-17,C0642,P202,Samsung TV,Fashion,1,abc,0,,,Hyderabad,completed
O01385,2025-02-06,C0468,P207,Microwave Oven,Electronics,2,68498,5%,,Debit Card,Bangalore,completed
O01386,2025/01/02,C0235,P210,Air Conditioner,electronics,3,35608,5%,,,Chennai,Returned
O01387,2025/03/05,,,Refrigerator,Fashion,3,abc,,,Cash,Jaipur,Cancelled
O01388,18-01-2025,C0412,P201,iPhone 15,Electronic,1,abc,,,Credit Card,Bangalore,completed
O01389,10-03-2025,C0124,P210,Air Conditioner,Home and Living,2,abc,ten,,Cash,Bangalore,Returned
O01390,16/02/2025,C0268,P204,Nike Shoes,Electronics,2,26894,0.1,,Cash,Jaipur,Returned
O01391,2025/01/26,C0034,P205,Levi Jeans,electronics,3,31357,0.05,,,Hyderabad,Completed
O01392,2025/01/20,C0116,P209,Office Chair,Fashion,3,abc,0,,Debit Card,Lucknow,Completed
O01393,2025/02/18,C0486,P201,iPhone 15,Electronics,3,74283,ten,,Cash,Pune,Cancelled
O01394,10-01-2025,C0948,P206,HP Laptop,Electronics,3,abc,0.05,,Debit Card,Jaipur,completed
O01395,04/03/2025,C0932,P207,Microwave Oven,Fashion,3,abc,0.05,,Cash,Pune,completed
O01396,2025-02-09,C0370,P209,Office Chair,Electronics,-1,10424,ten,,,Pune,completed
O01397,25/02/2025,C0794,P209,Office Chair,Fashon,1,abc,0.05,,,Delhi,Returned
O01398,2025-01-13,C0870,P207,Microwave Oven,electronics,1,48621,0,,UPI,Kolkata,Completed
O01399,05-03-2025,C0316,P205,Levi Jeans,Fashon,2,abc,0.1,,,Delhi,Completed
O01400,02/02/2025,C0003,,Office Chair,Home and Living,-1,abc,ten,,, ,Completed
O01401,28/02/2025,C0351,P208,Refrigerator,Fashion,2,70509,5%,,Debit Card,Delhi,Returned
O01402,2025/02/25,C0122,P201,iPhone 15,electronics,2,abc,0.05,,,Jaipur,Returned
O01403,2025/03/24,C0163,P205,Levi Jeans,Fashon,3,62469,,,Debit Card,Bangalore,Returned
O01404,2025-03-28,C0479,P201,iPhone 15,Fashion,1,abc,0.1,,Debit Card,Bangalore,Returned
O01405,07/03/2025,C0005,P210,Air Conditioner,Home and Living,-1,abc,5%,,,Pune,Returned
O01406,28-01-2025,C0206,P206,HP Laptop,electronics,-1,abc,ten,,Cash,Delhi,completed
O01407,05/03/2025,C0392,P204,Nike Shoes,electronics,2,abc,ten,,,Jaipur,Cancelled
O01408,2025/02/03,C0754,P206,HP Laptop,electronics,-1,abc,10%,,UPI,Chennai,Cancelled
O01409,23-03-2025,C0875,P208,Refrigerator,Electronic,3,42905,,,Cash,Lucknow,completed
O01410,2025/01/30,C0615,P201,iPhone 15,Fashion,3,abc,0.1,,UPI,Hyderabad,Completed
O01411,28-01-2025,C0792,P208,Refrigerator,Fashion,1,50099,10%,,,Chennai,completed
O01412,2025/02/18,C0739,P210,Air Conditioner,Home & Living,1,abc,10%,,UPI,Delhi,Returned
O01413,2025-02-15,C0227,P208,Refrigerator,Electronic,2,abc,0,,UPI,Delhi,Cancelled
O01414,30/01/2025,C0106,P201,iPhone 15,Electronic,2,abc,10%,,UPI,Jaipur,Returned
O01415,05-01-2025,C0288,P207,Microwave Oven,Electronic,3,abc,,,Cash,Chennai,Returned
O01416,2025/01/07,C0271,P202,Samsung TV,Electronics,3,78940,ten,,Credit Card,Bangalore,Returned
O01417,2025/03/18,C0447,P201,iPhone 15,Fashon,-1,70903,,,UPI, ,Returned
O01418,03/01/2025,C0488,P210,Air Conditioner,electronics,-1,27500,0.05,,Cash,Pune,Cancelled
O01419,14-02-2025,C0723,P208,Refrigerator,Fashion,2,45747,ten,,Credit Card,Jaipur,Returned
O01420,2025-03-23,C0343,P207,Microwave Oven,Electronic,-1,abc,0,,Cash,Mumbai,completed
O01421,2025/02/02,C0584,P202,Samsung TV,electronics,2,abc,5%,,Credit Card,Chennai,completed
O01422,2025-03-06,C0511,P207,Microwave Oven,Electronics,-1,abc,,,Cash,Pune,Completed
O01423,05/01/2025,C0908,P201,iPhone 15,Home & Living,-1,36039,5%,,UPI,Lucknow,Cancelled
O01424,14/02/2025,C0525,P204,Nike Shoes,electronics,1,abc,10%,,UPI,Delhi,Cancelled
O01425,2025-01-08,C0899,P205,Levi Jeans,Fashon,2,63810,10%,,,Chennai,Returned
O01426,2025/03/08,C0823,P205,Levi Jeans,electronics,2,abc,5%,,UPI,Hyderabad,Completed
O01427,26-01-2025,C0565,P209,Office Chair,Home & Living,3,78021,0,,UPI,Jaipur,Completed
O01428,16-02-2025,C0866,P206,HP Laptop,Electronics,2,56486,0,,Debit Card, ,Returned
O01429,15/02/2025,C0391,P204,Nike Shoes,Electronic,2,3795,0.05,,Credit Card,Lucknow,Completed
O01430,01-03-2025,C0823,P206,HP Laptop,Electronic,3,8880,,,,Pune,completed
O01431,17-01-2025,C0096,P209,Office Chair,Electronic,3,1573,0.1,,Credit Card,Jaipur,completed
O01432,2025-03-30,C0828,P201,iPhone 15,Electronics,3,70251,ten,,UPI,Hyderabad,Cancelled
O01433,04/03/2025,C0726,P208,Refrigerator,Fashon,2,abc,5%,,Debit Card,Hyderabad,Cancelled
O01434,11-01-2025,C0654,P206,HP Laptop,Electronic,2,69978,0.1,,,Bangalore,Returned
O01435,2025/01/13,C0955,P205,Levi Jeans,Home & Living,2,abc,ten,,Cash,Jaipur,Completed
O01436,16/01/2025,C0345,P206,HP Laptop,Fashon,1,32939,10%,,UPI,Hyderabad,Cancelled
O01437,2025-02-13,C0760,P209,Office Chair,Fashon,-1,51814,,,,Hyderabad,Completed
O01438,2025/02/02,C0907,P206,HP Laptop,Electronic,1,67901,,,UPI,Delhi,Returned
O01439,31-03-2025,C0956,P207,Microwave Oven,Fashon,3,abc,10%,,Credit Card,Delhi,completed
O01440,27/02/2025,C0680,P203,Sony Headphones,electronics,-1,abc,0.1,,UPI, ,completed
O01441,27-02-2025,C0379,P205,Levi Jeans,Home and Living,1,17540,10%,,Debit Card,Lucknow,Returned
O01442,2025/02/06,C0631,P201,iPhone 15,electronics,1,65678,,,,Hyderabad,Returned
O01443,2025/01/26,C0473,P205,Levi Jeans,Fashion,1,abc,0.05,,Credit Card,Bangalore,Cancelled
O01444,27/02/2025,C0373,P210,Air Conditioner,Home and Living,2,46024,0.05,,Credit Card,Jaipur,Cancelled
O01445,03/03/2025,C0127,P203,Sony Headphones,electronics,2,65332,,,UPI,Mumbai,completed
O01446,2025/02/06,C0283,P202,Samsung TV,electronics,-1,7478,0.1,,UPI,Pune,Cancelled
O01447,13-03-2025,C0910,P206,HP Laptop,Home & Living,-1,25554,5%,,Cash,Jaipur,Returned
O01448,2025-03-16,C0522,P201,iPhone 15,Home & Living,3,abc,ten,,Credit Card,Hyderabad,completed
O01449,2025/03/02,C0082,P208,Refrigerator,Home & Living,1,abc,,,,Lucknow,completed
O01450,09/01/2025,C0229,P207,Microwave Oven,Fashon,-1,7058,ten,,,Kolkata,Cancelled
O01451,12-03-2025,C0662,P201,iPhone 15,electronics,1,abc,0.1,,Debit Card,Bangalore,Completed
O01452,25-01-2025,C0166,P207,Microwave Oven,Fashion,3,7355,10%,,Debit Card,Lucknow,Completed
O01453,2025-01-22,C0190,P201,iPhone 15,Fashon,2,abc,10%,,UPI,Hyderabad,Returned
O01454,2025/02/01,C0533,P202,Samsung TV,Home & Living,-1,abc,5%,,Credit Card,Kolkata,completed
O01455,21/02/2025,C0307,P209,Office Chair,Home & Living,1,abc,0.05,,Cash,Hyderabad,Cancelled
O01456,29-03-2025,C0869,P201,iPhone 15,Fashion,3,61699,ten,,Cash,Chennai,Returned
O01457,2025/02/08,C0609,P206,HP Laptop,Fashion,1,abc,5%,,,Lucknow,Completed
O01458,2025/01/12,C0314,P205,Levi Jeans,electronics,-1,abc,0.05,,Debit Card,Chennai,Cancelled
O01459,13/03/2025,C0011,P203,Sony Headphones,Fashion,-1,77459,ten,,Cash,Jaipur,Completed
O01460,27-03-2025,C0982,P202,Samsung TV,Electronic,2,19232,0.05,,Debit Card,Delhi,completed
O01461,2025-02-19,C0479,P204,Nike Shoes,electronics,2,abc,0,,,Pune,Returned
O01462,16/03/2025,C0514,P204,Nike Shoes,electronics,1,abc,0.1,,Cash,Jaipur,Cancelled
O01463,2025/02/15,C0846,P208,Refrigerator,Fashion,-1,74612,0,,Cash,Jaipur,Cancelled
O01464,22/01/2025,C0655,P205,Levi Jeans,electronics,3,abc,0.05,,Cash,Pune,completed
O01465,07-02-2025,C0904,P205,Levi Jeans,Fashion,3,24274,0,,Cash,Hyderabad,Returned
O01466,2025-02-11,C0733,P202,Samsung TV,Fashon,3,18994,0.05,,UPI,Delhi,Cancelled
O01467,2025/03/12,C0419,P206,HP Laptop,electronics,1,31858,0.1,,Debit Card,Bangalore,completed
O01468,27-01-2025,C0727,P210,Air Conditioner,Home & Living,-1,abc,,,Credit Card,Hyderabad,completed
O01469,2025-03-06,C0213,P204,Nike Shoes,Electronics,1,abc,0,,UPI,Bangalore,completed
O01470,2025/03/25,C0618,P202,Samsung TV,electronics,3,abc,ten,,, ,Completed
O01471,20/03/2025,C0342,P203,Sony Headphones,electronics,-1,3483,0.1,,Debit Card,Pune,completed
O01472,2025-02-16,C0046,P205,Levi Jeans,Electronics,1,abc,,,,Bangalore,completed
O01473,26/01/2025,C0112,P207,Microwave Oven,Electronic,-1,abc,ten,,Debit Card,Delhi,Cancelled
O01474,12-01-2025,C0252,P202,Samsung TV,Fashion,2,abc,0.05,,Credit Card,Bangalore,completed
O01475,2025-03-07,C0207,P207,Microwave Oven,Fashion,1,abc,0.1,,UPI,Pune,Cancelled
O01476,31/01/2025,C0154,P207,Microwave Oven,Electronics,-1,19198,,,Debit Card,Lucknow,Cancelled
O01477,2025-03-04,C0116,,iPhone 15,Fashion,1,abc,10%,,Credit Card,Mumbai,completed
O01478,30-03-2025,C0086,P209,Office Chair,electronics,1,abc,ten,,Debit Card, ,completed
O01479,2025/02/06,C0779,P204,Nike Shoes,Fashion,1,abc,10%,,UPI,Lucknow,Completed
O01480,14-01-2025,C0918,P208,Refrigerator,Fashion,3,25686,ten,,UPI,Jaipur,Cancelled
O01481,2025/01/05,C0644,P206,HP Laptop,Electronics,1,76174,0.05,,UPI,Hyderabad,Completed
O01482,06/02/2025,C0798,P206,HP Laptop,Electronic,1,7540,0.05,,Cash,Chennai,completed
O01483,2025-03-01,,P206,HP Laptop,electronics,-1,abc,0.05,,Credit Card,Jaipur,Cancelled
O01484,2025-03-01,C0239,P208,Refrigerator,Fashion,-1,5326,0,,Credit Card,Mumbai,completed
O01485,28/01/2025,C0350,P210,Air Conditioner,Home and Living,2,73325,ten,,,Pune,Returned
O01486,2025/01/05,C0542,P202,Samsung TV,Home & Living,-1,abc,0.1,,Debit Card, ,completed
O01487,2025-03-17,C0032,P202,Samsung TV,Fashon,1,abc,ten,,Debit Card,Chennai,Completed
O01488,2025-03-05,C0500,P210,Air Conditioner,electronics,2,abc,,,UPI,Delhi,Returned
O01489,2025/01/26,C0359,P205,Levi Jeans,Home and Living,3,abc,10%,,Cash,Pune,Completed
O01490,2025/03/10,C0591,P205,Levi Jeans,Home & Living,-1,24583,5%,,Debit Card,Lucknow,Completed
O01491,22/03/2025,C0595,P203,Sony Headphones,Electronics,-1,4416,ten,,Credit Card,Kolkata,Returned
O01492,2025-01-01,C0525,P201,iPhone 15,Electronics,1,4458,5%,,,Mumbai,Returned
O01493,21-02-2025,C0051,P201,iPhone 15,Home and Living,2,abc,,,,Lucknow,Returned
O01494,27/03/2025,C0844,P208,Refrigerator,Electronic,-1,7521,0.1,,Credit Card,Mumbai,Cancelled
O01495,04/03/2025,C0438,P210,Air Conditioner,Fashon,-1,abc,0,,UPI,Jaipur,Completed
O01496,16-01-2025,C0608,P203,Sony Headphones,Home & Living,2,abc,ten,,,Lucknow,Cancelled
O01497,2025/03/05,C0749,P209,Office Chair,electronics,2,47098,0,,,Jaipur,Returned
O01498,15/01/2025,C0194,P206,HP Laptop,Fashion,1,73220,,,UPI,Lucknow,Returned
O01499,10-03-2025,C0622,P204,Nike Shoes,Fashon,3,abc,0.05,,Cash,Mumbai,completed
O01500,31/03/2025,C0360,P203,Sony Headphones,Fashon,1,11519,0,,Credit Card,Bangalore,Returned
O01501,23-02-2025,C0830,P208,Refrigerator,Electronics,1,76671,10%,,Debit Card,Mumbai,completed
O01502,11/02/2025,C0784,P209,Office Chair,Home & Living,-1,73982,0,,Cash,Pune,completed
O01503,2025-01-22,C0242,P206,HP Laptop,Home and Living,3,abc,,,,Lucknow,Cancelled
O01504,21/01/2025,C0492,P209,Office Chair,Electronic,1,15907,10%,,UPI,Pune,Completed
O01505,2025-01-29,C0463,P204,Nike Shoes,Fashion,2,17716,10%,,UPI,Delhi,completed
O01506,11/02/2025,C0582,P205,Levi Jeans,Fashion,-1,49958,0.1,,,Mumbai,Returned
O01507,2025/02/08,C0308,P204,Nike Shoes,Home & Living,1,abc,0.05,,Credit Card,Mumbai,Cancelled
O01508,2025-01-21,C0507,P206,HP Laptop,Home & Living,1,78019,5%,,Debit Card,Jaipur,Cancelled
O01509,2025-01-26,C0462,P206,HP Laptop,Home and Living,-1,abc,0.05,,Cash,Delhi,Cancelled
O01510,2025/03/16,C0333,P201,iPhone 15,Home and Living,-1,abc,0.05,,Credit Card,Delhi,Cancelled
O01511,05-02-2025,C0150,P208,Refrigerator,Electronics,-1,35136,0.1,,,Mumbai,Returned
O01512,22-03-2025,C0626,P210,Air Conditioner,electronics,1,29066,ten,,Debit Card,Kolkata,Cancelled
O01513,2025-03-05,C0816,P209,Office Chair,electronics,1,14204,0.1,,Cash,Delhi,Completed
O01514,2025/02/08,C0892,P207,Microwave Oven,Electronic,3,abc,0.05,,Credit Card,Bangalore,Completed
O01515,31-03-2025,C0851,P204,Nike Shoes,electronics,3,abc,10%,,Credit Card,Lucknow,Completed
O01516,19/02/2025,C0769,P208,Refrigerator,Home and Living,2,39679,0.1,,,Pune,Cancelled
O01517,2025-02-01,C0484,P201,iPhone 15,Home and Living,1,55672,ten,,UPI,Mumbai,Returned
O01518,11-01-2025,,P206,HP Laptop,electronics,2,abc,,,Credit Card,Lucknow,Cancelled
O01519,13/02/2025,C0409,P202,Samsung TV,Fashon,-1,68449,10%,,UPI,Hyderabad,Completed
O01520,02-01-2025,C0197,P204,Nike Shoes,Fashon,2,abc,0.1,,Credit Card,Pune,Returned
O01521,17/02/2025,C0714,P206,HP Laptop,Home & Living,1,58572,,,UPI,Bangalore,Cancelled
O01522,2025-03-29,C0607,P203,Sony Headphones,Fashon,2,12225,,,,Hyderabad,Completed
O01523,2025/03/07,C0298,P202,Samsung TV,Fashon,3,1896,0.05,,,Chennai,Completed
O01524,16-01-2025,C0292,P203,Sony Headphones,Fashion,-1,43132,0,,UPI,Delhi,completed
O01525,06/03/2025,C0053,P210,Air Conditioner,Fashon,3,abc,10%,,Credit Card,Kolkata,completed
O01526,2025/03/27,C0475,P203,Sony Headphones,Fashion,1,abc,5%,,UPI,Hyderabad,Completed
O01527,2025-03-25,C0931,P206,HP Laptop,Electronics,2,20599,10%,,,Pune,completed
O01528,07-02-2025,C0223,P202,Samsung TV,Electronics,3,53775,0.05,,Debit Card,Bangalore,Cancelled
O01529,01-02-2025,,P203,Sony Headphones,Electronic,-1,63470,,,UPI,Bangalore,completed
O01530,2025-02-19,C0550,P207,Microwave Oven,Home & Living,-1,abc,5%,,Debit Card, ,Returned
O01531,11/03/2025,C0656,P207,Microwave Oven,Electronics,-1,abc,0,,Cash,Pune,completed
O01532,2025-01-28,C0813,P205,Levi Jeans,Electronics,1,3682,ten,,Credit Card, ,Returned
O01533,05-02-2025,C0990,P203,Sony Headphones,Electronics,3,61548,0.1,,Cash,Kolkata,completed
O01534,2025/03/12,C0608,P203,Sony Headphones,Home & Living,-1,57937,10%,,Credit Card,Kolkata,completed
O01535,22-03-2025,C0815,P209,Office Chair,Home & Living,2,50981,,,Cash,Kolkata,Completed
O01536,28-02-2025,C0490,P201,iPhone 15,electronics,3,24677,0.1,,,Chennai,Completed
O01537,11-01-2025,C0841,P202,Samsung TV,Fashion,-1,76837,,,Credit Card,Pune,Completed
O01538,2025/01/01,C0835,P208,Refrigerator,Fashon,1,abc,0.1,,,Jaipur,completed
O01539,23-02-2025,C0802,P206,HP Laptop,Electronics,-1,abc,,,UPI, ,Cancelled
O01540,2025/02/15,C0075,P210,Air Conditioner,electronics,3,abc,,,,Pune,Cancelled
O01541,2025/01/09,C0104,P204,Nike Shoes,Electronic,2,abc,10%,,UPI,Mumbai,Completed
O01542,14-01-2025,C0027,P210,Air Conditioner,Fashion,-1,abc,0.1,,Debit Card,Jaipur,Cancelled
O01543,09/01/2025,C0752,P210,Air Conditioner,Electronic,1,44932,0.1,,Debit Card,Chennai,Cancelled
O01544,06-01-2025,C0138,P207,Microwave Oven,Electronic,-1,abc,ten,,Debit Card,Kolkata,Completed
O01545,09-03-2025,C0144,P209,Office Chair,Home & Living,1,58848,ten,,Cash,Pune,completed
O01546,10/02/2025,C0978,P202,Samsung TV,Home and Living,1,abc,,,Debit Card,Mumbai,Completed
O01547,10/03/2025,C0314,P210,Air Conditioner,Home and Living,2,32274,0,,Cash,Pune,Cancelled
O01548,03-01-2025,C0690,P201,iPhone 15,electronics,1,31785,10%,,Credit Card,Delhi,Completed
O01549,2025-02-02,C0133,P202,Samsung TV,Electronic,2,40918,,,,Hyderabad,Returned
O01550,22-03-2025,C0065,P207,Microwave Oven,Fashon,-1,abc,,,, ,Returned
O01551,2025/01/25,C0883,P201,iPhone 15,Home & Living,2,17824,0.1,,Debit Card,Hyderabad,Cancelled
O01552,2025-01-06,C0133,P202,Samsung TV,Electronics,1,abc,0,,Credit Card,Hyderabad,Completed
O01553,2025/02/28,C0205,P202,Samsung TV,Home and Living,2,abc,0.1,,Debit Card,Bangalore,completed
O01554,11/01/2025,C0612,P206,HP Laptop,Home & Living,-1,61850,,,, ,Returned
O01555,2025/02/26,C0733,P209,Office Chair,Fashion,-1,abc,5%,,Cash,Mumbai,completed
O01556,28-02-2025,C0809,P204,Nike Shoes,Electronic,1,70865,10%,,Credit Card,Hyderabad,Cancelled
O01557,06/03/2025,C0120,P210,Air Conditioner,Electronics,3,abc,,,Cash,Chennai,Cancelled
O01558,2025-02-09,C0117,P209,Office Chair,Electronics,1,abc,ten,,UPI,Lucknow,Cancelled
O01559,2025/03/11,C0523,P206,HP Laptop,Electronic,2,75544,ten,,Credit Card,Pune,Cancelled
O01560,2025/01/11,C0848,P205,Levi Jeans,Electronic,2,31872,5%,,,Pune,Returned
O01561,2025-03-01,C0918,P208,Refrigerator,Fashon,1,19385,,,UPI,Bangalore,Completed
O01562,2025/01/29,C0704,P206,HP Laptop,Home and Living,3,abc,ten,,Credit Card,Lucknow,Returned
O01563,2025-01-05,C0467,P208,Refrigerator,Home & Living,2,18750,ten,,Credit Card,Hyderabad,Completed
O01564,2025/01/23,C0788,P210,Air Conditioner,electronics,3,65813,0,,Cash,Kolkata,Completed
O01565,24/02/2025,C0914,P205,Levi Jeans,electronics,1,abc,10%,,UPI,Bangalore,Returned
O01566,03/02/2025,C0130,P205,Levi Jeans,Electronics,3,66216,,,Credit Card,Kolkata,Returned
O01567,2025-03-01,C0478,P201,iPhone 15,Electronic,2,32744,0.1,,Credit Card,Lucknow,completed
O01568,2025-02-02,C0138,P205,Levi Jeans,Electronics,-1,abc,,,UPI,Chennai,Completed
O01569,21-02-2025,C0823,P208,Refrigerator,Home and Living,-1,78961,0.1,,,Mumbai,Completed
O01570,06-02-2025,C0952,P204,Nike Shoes,electronics,1,abc,ten,,UPI,Jaipur,Cancelled
O01571,2025-03-18,C0100,P209,Office Chair,Electronics,1,abc,0.1,,Debit Card,Hyderabad,completed
O01572,18/02/2025,C0926,P208,Refrigerator,Home and Living,3,26927,0.1,,UPI,Chennai,Returned
O01573,2025/01/10,C0142,P206,HP Laptop,Electronics,1,21294,0,,,Delhi,completed
O01574,21-02-2025,C0029,P207,Microwave Oven,Home and Living,1,65068,0.05,,Debit Card,Bangalore,Completed
O01575,26-02-2025,C0692,P205,Levi Jeans,Electronic,3,abc,ten,,,Hyderabad,completed
O01576,2025/03/29,C0324,P207,Microwave Oven,Home & Living,1,abc,0,,,Hyderabad,Cancelled
O01577,2025/02/12,C0753,P203,Sony Headphones,electronics,-1,abc,ten,,,Bangalore,Returned
O01578,2025/03/20,C0543,P203,Sony Headphones,Electronic,3,8867,0.1,,Debit Card,Chennai,Cancelled
O01579,2025/01/27,C0569,P206,HP Laptop,Fashon,2,46588,,,Credit Card,Pune,Completed
